"### Downloaded by Andrew Hamilton, Aug 6, 2020, from https://www.ncdc.noaa.gov/cdo-web/datasets/GHCND/stations/GHCND:USC00311677/detail",,,,,,
STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00311677,"CHAPEL HILL 2 W, NC US",11/30/1961,0,0,46,26
USC00311677,"CHAPEL HILL 2 W, NC US",12/1/1961,0,,57,26
USC00311677,"CHAPEL HILL 2 W, NC US",12/2/1961,0,,61,29
USC00311677,"CHAPEL HILL 2 W, NC US",12/3/1961,0.01,,65,39
USC00311677,"CHAPEL HILL 2 W, NC US",12/4/1961,0,,62,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/5/1961,0,,65,39
USC00311677,"CHAPEL HILL 2 W, NC US",12/6/1961,0.02,,65,39
USC00311677,"CHAPEL HILL 2 W, NC US",12/7/1961,0.01,,50,35
USC00311677,"CHAPEL HILL 2 W, NC US",12/8/1961,0,,57,30
USC00311677,"CHAPEL HILL 2 W, NC US",12/9/1961,0,,45,22
USC00311677,"CHAPEL HILL 2 W, NC US",12/10/1961,0.08,,39,30
USC00311677,"CHAPEL HILL 2 W, NC US",12/11/1961,0.73,,48,32
USC00311677,"CHAPEL HILL 2 W, NC US",12/12/1961,0.95,,49,45
USC00311677,"CHAPEL HILL 2 W, NC US",12/13/1961,0.67,,58,45
USC00311677,"CHAPEL HILL 2 W, NC US",12/14/1961,0,,51,23
USC00311677,"CHAPEL HILL 2 W, NC US",12/15/1961,0,,43,25
USC00311677,"CHAPEL HILL 2 W, NC US",12/16/1961,0,,52,30
USC00311677,"CHAPEL HILL 2 W, NC US",12/17/1961,0.59,,37,31
USC00311677,"CHAPEL HILL 2 W, NC US",12/18/1961,0.98,,64,34
USC00311677,"CHAPEL HILL 2 W, NC US",12/19/1961,0.22,,72,44
USC00311677,"CHAPEL HILL 2 W, NC US",12/20/1961,0.02,,54,31
USC00311677,"CHAPEL HILL 2 W, NC US",12/21/1961,0,,51,23
USC00311677,"CHAPEL HILL 2 W, NC US",12/22/1961,0,,44,23
USC00311677,"CHAPEL HILL 2 W, NC US",12/23/1961,0.03,,53,25
USC00311677,"CHAPEL HILL 2 W, NC US",12/24/1961,0.23,,42,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/25/1961,0,,45,23
USC00311677,"CHAPEL HILL 2 W, NC US",12/26/1961,0,,41,16
USC00311677,"CHAPEL HILL 2 W, NC US",12/27/1961,0,,54,21
USC00311677,"CHAPEL HILL 2 W, NC US",12/28/1961,0.48,,58,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/29/1961,0,,43,18
USC00311677,"CHAPEL HILL 2 W, NC US",12/30/1961,0,,36,12
USC00311677,"CHAPEL HILL 2 W, NC US",12/31/1961,0,,41,14
USC00311677,"CHAPEL HILL 2 W, NC US",1/1/1962,0.48,0,48,18
USC00311677,"CHAPEL HILL 2 W, NC US",1/2/1962,0.48,1,37,26
USC00311677,"CHAPEL HILL 2 W, NC US",1/3/1962,0,0,40,19
USC00311677,"CHAPEL HILL 2 W, NC US",1/4/1962,0,0,53,22
USC00311677,"CHAPEL HILL 2 W, NC US",1/5/1962,0,0,64,30
USC00311677,"CHAPEL HILL 2 W, NC US",1/6/1962,1.42,0,63,31
USC00311677,"CHAPEL HILL 2 W, NC US",1/7/1962,1.61,0,65,33
USC00311677,"CHAPEL HILL 2 W, NC US",1/8/1962,0,0,46,35
USC00311677,"CHAPEL HILL 2 W, NC US",1/9/1962,0,0,48,23
USC00311677,"CHAPEL HILL 2 W, NC US",1/10/1962,0.2,2,45,24
USC00311677,"CHAPEL HILL 2 W, NC US",1/11/1962,0.2,2,27,5
USC00311677,"CHAPEL HILL 2 W, NC US",1/12/1962,0,0,24,7
USC00311677,"CHAPEL HILL 2 W, NC US",1/13/1962,0,0,30,6
USC00311677,"CHAPEL HILL 2 W, NC US",1/14/1962,0,0,40,7
USC00311677,"CHAPEL HILL 2 W, NC US",1/15/1962,0.02,0,43,12
USC00311677,"CHAPEL HILL 2 W, NC US",1/16/1962,0.21,0,58,31
USC00311677,"CHAPEL HILL 2 W, NC US",1/17/1962,0,0,48,20
USC00311677,"CHAPEL HILL 2 W, NC US",1/18/1962,0,0,48,21
USC00311677,"CHAPEL HILL 2 W, NC US",1/19/1962,0.15,1.5,41,28
USC00311677,"CHAPEL HILL 2 W, NC US",1/20/1962,0.08,0,33,28
USC00311677,"CHAPEL HILL 2 W, NC US",1/21/1962,0,0,40,25
USC00311677,"CHAPEL HILL 2 W, NC US",1/22/1962,0,0,41,26
USC00311677,"CHAPEL HILL 2 W, NC US",1/23/1962,0.3,0,66,39
USC00311677,"CHAPEL HILL 2 W, NC US",1/24/1962,0,0,59,28
USC00311677,"CHAPEL HILL 2 W, NC US",1/25/1962,0.23,0,56,35
USC00311677,"CHAPEL HILL 2 W, NC US",1/26/1962,0.04,0,67,53
USC00311677,"CHAPEL HILL 2 W, NC US",1/27/1962,0.02,0,74,55
USC00311677,"CHAPEL HILL 2 W, NC US",1/28/1962,1.21,0,58,31
USC00311677,"CHAPEL HILL 2 W, NC US",1/29/1962,0.28,0.8,34,19
USC00311677,"CHAPEL HILL 2 W, NC US",1/30/1962,0,0,49,25
USC00311677,"CHAPEL HILL 2 W, NC US",1/31/1962,0,0,61,19
USC00311677,"CHAPEL HILL 2 W, NC US",2/1/1962,0,0,38,21
USC00311677,"CHAPEL HILL 2 W, NC US",2/2/1962,0,0,55,30
USC00311677,"CHAPEL HILL 2 W, NC US",2/3/1962,0,0,40,30
USC00311677,"CHAPEL HILL 2 W, NC US",2/4/1962,0,0,65,32
USC00311677,"CHAPEL HILL 2 W, NC US",2/5/1962,0,0,74,36
USC00311677,"CHAPEL HILL 2 W, NC US",2/6/1962,0,0,69,32
USC00311677,"CHAPEL HILL 2 W, NC US",2/7/1962,0,0,43,18
USC00311677,"CHAPEL HILL 2 W, NC US",2/8/1962,0,0,37,19
USC00311677,"CHAPEL HILL 2 W, NC US",2/9/1962,0,0,43,28
USC00311677,"CHAPEL HILL 2 W, NC US",2/10/1962,0.28,0,41,31
USC00311677,"CHAPEL HILL 2 W, NC US",2/11/1962,0,0,43,17
USC00311677,"CHAPEL HILL 2 W, NC US",2/12/1962,0,0,40,20
USC00311677,"CHAPEL HILL 2 W, NC US",2/13/1962,0,0,40,28
USC00311677,"CHAPEL HILL 2 W, NC US",2/14/1962,0,0,39,29
USC00311677,"CHAPEL HILL 2 W, NC US",2/15/1962,0,0,70,28
USC00311677,"CHAPEL HILL 2 W, NC US",2/16/1962,0,0,53,30
USC00311677,"CHAPEL HILL 2 W, NC US",2/17/1962,0.56,0,37,30
USC00311677,"CHAPEL HILL 2 W, NC US",2/18/1962,0,0,58,26
USC00311677,"CHAPEL HILL 2 W, NC US",2/19/1962,0.52,0,55,30
USC00311677,"CHAPEL HILL 2 W, NC US",2/20/1962,0,0,56,39
USC00311677,"CHAPEL HILL 2 W, NC US",2/21/1962,0,0,54,28
USC00311677,"CHAPEL HILL 2 W, NC US",2/22/1962,0.66,0,48,36
USC00311677,"CHAPEL HILL 2 W, NC US",2/23/1962,0.18,0,63,47
USC00311677,"CHAPEL HILL 2 W, NC US",2/24/1962,0.04,0,74,56
USC00311677,"CHAPEL HILL 2 W, NC US",2/25/1962,0,0,75,33
USC00311677,"CHAPEL HILL 2 W, NC US",2/26/1962,0.89,0,41,34
USC00311677,"CHAPEL HILL 2 W, NC US",2/27/1962,0.08,0,51,37
USC00311677,"CHAPEL HILL 2 W, NC US",2/28/1962,0,0,73,50
USC00311677,"CHAPEL HILL 2 W, NC US",3/1/1962,0.23,0,76,40
USC00311677,"CHAPEL HILL 2 W, NC US",3/2/1962,0,0,45,25
USC00311677,"CHAPEL HILL 2 W, NC US",3/3/1962,0,0,36,22
USC00311677,"CHAPEL HILL 2 W, NC US",3/4/1962,0,0,40,23
USC00311677,"CHAPEL HILL 2 W, NC US",3/5/1962,0.23,,48,30
USC00311677,"CHAPEL HILL 2 W, NC US",3/6/1962,0.1,,36,28
USC00311677,"CHAPEL HILL 2 W, NC US",3/7/1962,0.19,,35,28
USC00311677,"CHAPEL HILL 2 W, NC US",3/8/1962,0.08,0,45,25
USC00311677,"CHAPEL HILL 2 W, NC US",3/9/1962,,,47,30
USC00311677,"CHAPEL HILL 2 W, NC US",3/10/1962,,,35,32
USC00311677,"CHAPEL HILL 2 W, NC US",3/11/1962,0.12,0,49,33
USC00311677,"CHAPEL HILL 2 W, NC US",3/12/1962,0.67,0,46,38
USC00311677,"CHAPEL HILL 2 W, NC US",3/13/1962,0,0,64,40
USC00311677,"CHAPEL HILL 2 W, NC US",3/14/1962,0,0,62,33
USC00311677,"CHAPEL HILL 2 W, NC US",3/15/1962,0,0,56,37
USC00311677,"CHAPEL HILL 2 W, NC US",3/16/1962,0,0,52,32
USC00311677,"CHAPEL HILL 2 W, NC US",3/17/1962,0,0,54,29
USC00311677,"CHAPEL HILL 2 W, NC US",3/18/1962,0,0,54,27
USC00311677,"CHAPEL HILL 2 W, NC US",3/19/1962,0,0,55,26
USC00311677,"CHAPEL HILL 2 W, NC US",3/20/1962,0,0,58,31
USC00311677,"CHAPEL HILL 2 W, NC US",3/21/1962,1.12,0,69,49
USC00311677,"CHAPEL HILL 2 W, NC US",3/22/1962,0.02,0,75,48
USC00311677,"CHAPEL HILL 2 W, NC US",3/23/1962,0,0,53,40
USC00311677,"CHAPEL HILL 2 W, NC US",3/24/1962,0,0,60,32
USC00311677,"CHAPEL HILL 2 W, NC US",3/25/1962,0,0,68,35
USC00311677,"CHAPEL HILL 2 W, NC US",3/26/1962,0.42,0,62,42
USC00311677,"CHAPEL HILL 2 W, NC US",3/27/1962,0.01,0,53,31
USC00311677,"CHAPEL HILL 2 W, NC US",3/28/1962,0,0,67,30
USC00311677,"CHAPEL HILL 2 W, NC US",3/29/1962,0,0,69,36
USC00311677,"CHAPEL HILL 2 W, NC US",3/30/1962,0,0,74,48
USC00311677,"CHAPEL HILL 2 W, NC US",3/31/1962,0,0,74,56
USC00311677,"CHAPEL HILL 2 W, NC US",4/1/1962,1.61,0,74,58
USC00311677,"CHAPEL HILL 2 W, NC US",4/2/1962,0,0,68,31
USC00311677,"CHAPEL HILL 2 W, NC US",4/3/1962,0,0,55,35
USC00311677,"CHAPEL HILL 2 W, NC US",4/4/1962,0,0,57,27
USC00311677,"CHAPEL HILL 2 W, NC US",4/5/1962,0,0,60,33
USC00311677,"CHAPEL HILL 2 W, NC US",4/6/1962,0,0,64,45
USC00311677,"CHAPEL HILL 2 W, NC US",4/7/1962,0.59,0,69,56
USC00311677,"CHAPEL HILL 2 W, NC US",4/8/1962,2.01,0,74,54
USC00311677,"CHAPEL HILL 2 W, NC US",4/9/1962,0.16,0,71,54
USC00311677,"CHAPEL HILL 2 W, NC US",4/10/1962,0,0,78,50
USC00311677,"CHAPEL HILL 2 W, NC US",4/11/1962,0.15,0,68,48
USC00311677,"CHAPEL HILL 2 W, NC US",4/12/1962,1.1,0,65,49
USC00311677,"CHAPEL HILL 2 W, NC US",4/13/1962,0.07,0,58,48
USC00311677,"CHAPEL HILL 2 W, NC US",4/14/1962,0,0,58,35
USC00311677,"CHAPEL HILL 2 W, NC US",4/15/1962,0,0,61,37
USC00311677,"CHAPEL HILL 2 W, NC US",4/16/1962,0,0,61,29
USC00311677,"CHAPEL HILL 2 W, NC US",4/17/1962,0,0,56,28
USC00311677,"CHAPEL HILL 2 W, NC US",4/18/1962,0,0,59,33
USC00311677,"CHAPEL HILL 2 W, NC US",4/19/1962,0,0,67,33
USC00311677,"CHAPEL HILL 2 W, NC US",4/20/1962,0,0,73,41
USC00311677,"CHAPEL HILL 2 W, NC US",4/21/1962,0,0,58,32
USC00311677,"CHAPEL HILL 2 W, NC US",4/22/1962,0,0,70,38
USC00311677,"CHAPEL HILL 2 W, NC US",4/23/1962,0,0,84,53
USC00311677,"CHAPEL HILL 2 W, NC US",4/24/1962,0,0,83,41
USC00311677,"CHAPEL HILL 2 W, NC US",4/25/1962,0,0,76,43
USC00311677,"CHAPEL HILL 2 W, NC US",4/26/1962,0,0,81,54
USC00311677,"CHAPEL HILL 2 W, NC US",4/27/1962,0,0,83,52
USC00311677,"CHAPEL HILL 2 W, NC US",4/28/1962,0,0,83,58
USC00311677,"CHAPEL HILL 2 W, NC US",4/29/1962,0,0,83,65
USC00311677,"CHAPEL HILL 2 W, NC US",4/30/1962,0.02,0,83,64
USC00311677,"CHAPEL HILL 2 W, NC US",5/1/1962,0.22,0,88,56
USC00311677,"CHAPEL HILL 2 W, NC US",5/2/1962,0,0,89,59
USC00311677,"CHAPEL HILL 2 W, NC US",5/3/1962,0,0,88,47
USC00311677,"CHAPEL HILL 2 W, NC US",5/4/1962,0,0,77,43
USC00311677,"CHAPEL HILL 2 W, NC US",5/5/1962,0.02,0,83,52
USC00311677,"CHAPEL HILL 2 W, NC US",5/6/1962,0,0,82,52
USC00311677,"CHAPEL HILL 2 W, NC US",5/7/1962,0,0,87,58
USC00311677,"CHAPEL HILL 2 W, NC US",5/8/1962,0,0,86,53
USC00311677,"CHAPEL HILL 2 W, NC US",5/9/1962,0.07,0,90,55
USC00311677,"CHAPEL HILL 2 W, NC US",5/10/1962,0.01,0,80,52
USC00311677,"CHAPEL HILL 2 W, NC US",5/11/1962,0,0,67,54
USC00311677,"CHAPEL HILL 2 W, NC US",5/12/1962,0.08,0,74,57
USC00311677,"CHAPEL HILL 2 W, NC US",5/13/1962,0,0,76,56
USC00311677,"CHAPEL HILL 2 W, NC US",5/14/1962,0,0,66,58
USC00311677,"CHAPEL HILL 2 W, NC US",5/15/1962,0,0,86,61
USC00311677,"CHAPEL HILL 2 W, NC US",5/16/1962,0,0,94,60
USC00311677,"CHAPEL HILL 2 W, NC US",5/17/1962,0,0,88,62
USC00311677,"CHAPEL HILL 2 W, NC US",5/18/1962,0,0,83,61
USC00311677,"CHAPEL HILL 2 W, NC US",5/19/1962,0,0,92,63
USC00311677,"CHAPEL HILL 2 W, NC US",5/20/1962,0,0,96,63
USC00311677,"CHAPEL HILL 2 W, NC US",5/21/1962,0,0,94,64
USC00311677,"CHAPEL HILL 2 W, NC US",5/22/1962,0,0,89,60
USC00311677,"CHAPEL HILL 2 W, NC US",5/23/1962,0,0,83,61
USC00311677,"CHAPEL HILL 2 W, NC US",5/24/1962,0,0,88,66
USC00311677,"CHAPEL HILL 2 W, NC US",5/25/1962,0,0,92,
USC00311677,"CHAPEL HILL 2 W, NC US",5/26/1962,0.36,0,92,62
USC00311677,"CHAPEL HILL 2 W, NC US",5/27/1962,0.24,0,93,62
USC00311677,"CHAPEL HILL 2 W, NC US",5/28/1962,0.41,0,83,60
USC00311677,"CHAPEL HILL 2 W, NC US",5/29/1962,0.03,0,76,61
USC00311677,"CHAPEL HILL 2 W, NC US",5/30/1962,0,0,79,61
USC00311677,"CHAPEL HILL 2 W, NC US",5/31/1962,0,0,85,66
USC00311677,"CHAPEL HILL 2 W, NC US",6/1/1962,0.03,0,87,63
USC00311677,"CHAPEL HILL 2 W, NC US",6/2/1962,0.04,0,85,64
USC00311677,"CHAPEL HILL 2 W, NC US",6/3/1962,1.19,0,88,65
USC00311677,"CHAPEL HILL 2 W, NC US",6/4/1962,1.98,0,82,62
USC00311677,"CHAPEL HILL 2 W, NC US",6/5/1962,0.44,0,78,62
USC00311677,"CHAPEL HILL 2 W, NC US",6/6/1962,0.39,0,78,64
USC00311677,"CHAPEL HILL 2 W, NC US",6/7/1962,0,0,85,62
USC00311677,"CHAPEL HILL 2 W, NC US",6/8/1962,0,0,80,58
USC00311677,"CHAPEL HILL 2 W, NC US",6/9/1962,0,0,81,54
USC00311677,"CHAPEL HILL 2 W, NC US",6/10/1962,0,0,83,55
USC00311677,"CHAPEL HILL 2 W, NC US",6/11/1962,0,0,84,60
USC00311677,"CHAPEL HILL 2 W, NC US",6/12/1962,0,0,84,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/13/1962,1.41,0,81,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/14/1962,0.02,0,80,63
USC00311677,"CHAPEL HILL 2 W, NC US",6/15/1962,0,0,70,63
USC00311677,"CHAPEL HILL 2 W, NC US",6/16/1962,0,0,82,54
USC00311677,"CHAPEL HILL 2 W, NC US",6/17/1962,0,0,84,59
USC00311677,"CHAPEL HILL 2 W, NC US",6/18/1962,0,0,89,65
USC00311677,"CHAPEL HILL 2 W, NC US",6/19/1962,0,0,92,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/20/1962,0,0,91,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/21/1962,1.37,0,84,64
USC00311677,"CHAPEL HILL 2 W, NC US",6/22/1962,0,0,85,61
USC00311677,"CHAPEL HILL 2 W, NC US",6/23/1962,0.02,0,85,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/24/1962,0.11,0,88,65
USC00311677,"CHAPEL HILL 2 W, NC US",6/25/1962,0.66,0,90,64
USC00311677,"CHAPEL HILL 2 W, NC US",6/26/1962,0,0,89,66
USC00311677,"CHAPEL HILL 2 W, NC US",6/27/1962,0.6,0,83,67
USC00311677,"CHAPEL HILL 2 W, NC US",6/28/1962,0,0,75,65
USC00311677,"CHAPEL HILL 2 W, NC US",6/29/1962,0,0,74,57
USC00311677,"CHAPEL HILL 2 W, NC US",6/30/1962,0.22,0,75,58
USC00311677,"CHAPEL HILL 2 W, NC US",7/1/1962,0,0,83,58
USC00311677,"CHAPEL HILL 2 W, NC US",7/2/1962,0.02,0,90,64
USC00311677,"CHAPEL HILL 2 W, NC US",7/3/1962,0.04,0,79,66
USC00311677,"CHAPEL HILL 2 W, NC US",7/4/1962,3.08,0,82,67
USC00311677,"CHAPEL HILL 2 W, NC US",7/5/1962,0.02,0,75,64
USC00311677,"CHAPEL HILL 2 W, NC US",7/6/1962,0,0,83,60
USC00311677,"CHAPEL HILL 2 W, NC US",7/7/1962,0,0,83,63
USC00311677,"CHAPEL HILL 2 W, NC US",7/8/1962,0,0,85,65
USC00311677,"CHAPEL HILL 2 W, NC US",7/9/1962,0.59,0,88,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/10/1962,0,0,90,59
USC00311677,"CHAPEL HILL 2 W, NC US",7/11/1962,0,0,84,57
USC00311677,"CHAPEL HILL 2 W, NC US",7/12/1962,0,0,89,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/13/1962,0.5,0,88,67
USC00311677,"CHAPEL HILL 2 W, NC US",7/14/1962,0,0,92,70
USC00311677,"CHAPEL HILL 2 W, NC US",7/15/1962,0,0,92,70
USC00311677,"CHAPEL HILL 2 W, NC US",7/16/1962,0,0,96,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/17/1962,0,0,95,67
USC00311677,"CHAPEL HILL 2 W, NC US",7/18/1962,,0,79,
USC00311677,"CHAPEL HILL 2 W, NC US",7/19/1962,0,0,86,65
USC00311677,"CHAPEL HILL 2 W, NC US",7/20/1962,0,0,89,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/21/1962,0,0,88,70
USC00311677,"CHAPEL HILL 2 W, NC US",7/22/1962,0.49,0,91,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/23/1962,0,0,90,62
USC00311677,"CHAPEL HILL 2 W, NC US",7/24/1962,0.28,0,90,64
USC00311677,"CHAPEL HILL 2 W, NC US",7/25/1962,0.36,0,88,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/26/1962,0.5,0,80,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/27/1962,0,0,87,55
USC00311677,"CHAPEL HILL 2 W, NC US",7/28/1962,0,0,81,51
USC00311677,"CHAPEL HILL 2 W, NC US",7/29/1962,0.01,0,81,59
USC00311677,"CHAPEL HILL 2 W, NC US",7/30/1962,0,0,78,67
USC00311677,"CHAPEL HILL 2 W, NC US",7/31/1962,0,0,87,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/1/1962,0,0,88,63
USC00311677,"CHAPEL HILL 2 W, NC US",8/2/1962,0,0,90,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/3/1962,0,0,81,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/4/1962,0.23,0,77,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/5/1962,0,0,88,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/6/1962,0,0,91,72
USC00311677,"CHAPEL HILL 2 W, NC US",8/7/1962,2.4,0,90,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/8/1962,0,0,91,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/9/1962,0.39,0,90,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/10/1962,0.02,0,89,62
USC00311677,"CHAPEL HILL 2 W, NC US",8/11/1962,0,0,83,61
USC00311677,"CHAPEL HILL 2 W, NC US",8/12/1962,0,0,81,56
USC00311677,"CHAPEL HILL 2 W, NC US",8/13/1962,0,0,82,57
USC00311677,"CHAPEL HILL 2 W, NC US",8/14/1962,0.08,0,85,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/15/1962,0,0,87,66
USC00311677,"CHAPEL HILL 2 W, NC US",8/16/1962,0,0,85,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/17/1962,0.74,0,86,64
USC00311677,"CHAPEL HILL 2 W, NC US",8/18/1962,0,0,89,62
USC00311677,"CHAPEL HILL 2 W, NC US",8/19/1962,0,0,86,63
USC00311677,"CHAPEL HILL 2 W, NC US",8/20/1962,0,0,87,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/21/1962,0,0,93,71
USC00311677,"CHAPEL HILL 2 W, NC US",8/22/1962,0,0,94,66
USC00311677,"CHAPEL HILL 2 W, NC US",8/23/1962,0,0,83,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/24/1962,0,0,82,60
USC00311677,"CHAPEL HILL 2 W, NC US",8/25/1962,0,0,81,63
USC00311677,"CHAPEL HILL 2 W, NC US",8/26/1962,0,0,83,64
USC00311677,"CHAPEL HILL 2 W, NC US",8/27/1962,0.17,0,86,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/28/1962,0.06,0,77,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/29/1962,0,0,88,58
USC00311677,"CHAPEL HILL 2 W, NC US",8/30/1962,0,0,87,59
USC00311677,"CHAPEL HILL 2 W, NC US",8/31/1962,0,0,90,59
USC00311677,"CHAPEL HILL 2 W, NC US",9/1/1962,0,0,92,64
USC00311677,"CHAPEL HILL 2 W, NC US",9/2/1962,0,0,94,65
USC00311677,"CHAPEL HILL 2 W, NC US",9/3/1962,0,0,94,64
USC00311677,"CHAPEL HILL 2 W, NC US",9/4/1962,0.02,0,80,68
USC00311677,"CHAPEL HILL 2 W, NC US",9/5/1962,0.71,0,85,69
USC00311677,"CHAPEL HILL 2 W, NC US",9/6/1962,0,0,90,62
USC00311677,"CHAPEL HILL 2 W, NC US",9/7/1962,0,0,65,58
USC00311677,"CHAPEL HILL 2 W, NC US",9/8/1962,0,0,70,57
USC00311677,"CHAPEL HILL 2 W, NC US",9/9/1962,0,0,81,64
USC00311677,"CHAPEL HILL 2 W, NC US",9/10/1962,0.02,0,84,68
USC00311677,"CHAPEL HILL 2 W, NC US",9/11/1962,0.01,0,87,72
USC00311677,"CHAPEL HILL 2 W, NC US",9/12/1962,0,0,92,56
USC00311677,"CHAPEL HILL 2 W, NC US",9/13/1962,0,0,88,53
USC00311677,"CHAPEL HILL 2 W, NC US",9/14/1962,0,0,89,61
USC00311677,"CHAPEL HILL 2 W, NC US",9/15/1962,0,0,94,66
USC00311677,"CHAPEL HILL 2 W, NC US",9/16/1962,0.64,0,82,63
USC00311677,"CHAPEL HILL 2 W, NC US",9/17/1962,1.59,0,70,60
USC00311677,"CHAPEL HILL 2 W, NC US",9/18/1962,0.16,0,79,60
USC00311677,"CHAPEL HILL 2 W, NC US",9/19/1962,0,0,79,47
USC00311677,"CHAPEL HILL 2 W, NC US",9/20/1962,0,0,79,54
USC00311677,"CHAPEL HILL 2 W, NC US",9/21/1962,0,0,67,42
USC00311677,"CHAPEL HILL 2 W, NC US",9/22/1962,0,0,66,44
USC00311677,"CHAPEL HILL 2 W, NC US",9/23/1962,0,0,67,52
USC00311677,"CHAPEL HILL 2 W, NC US",9/24/1962,0,0,68,42
USC00311677,"CHAPEL HILL 2 W, NC US",9/25/1962,0,0,71,43
USC00311677,"CHAPEL HILL 2 W, NC US",9/26/1962,0,0,77,56
USC00311677,"CHAPEL HILL 2 W, NC US",9/27/1962,1.23,0,77,62
USC00311677,"CHAPEL HILL 2 W, NC US",9/28/1962,0.06,0,71,46
USC00311677,"CHAPEL HILL 2 W, NC US",9/29/1962,0,0,70,41
USC00311677,"CHAPEL HILL 2 W, NC US",9/30/1962,0,0,79,41
USC00311677,"CHAPEL HILL 2 W, NC US",10/1/1962,0,0,75,43
USC00311677,"CHAPEL HILL 2 W, NC US",10/2/1962,0,0,77,53
USC00311677,"CHAPEL HILL 2 W, NC US",10/3/1962,0,0,75,59
USC00311677,"CHAPEL HILL 2 W, NC US",10/4/1962,0.02,0,76,60
USC00311677,"CHAPEL HILL 2 W, NC US",10/5/1962,0.89,0,74,62
USC00311677,"CHAPEL HILL 2 W, NC US",10/6/1962,0,0,81,56
USC00311677,"CHAPEL HILL 2 W, NC US",10/7/1962,0.01,0,79,57
USC00311677,"CHAPEL HILL 2 W, NC US",10/8/1962,0,0,84,61
USC00311677,"CHAPEL HILL 2 W, NC US",10/9/1962,0,0,87,58
USC00311677,"CHAPEL HILL 2 W, NC US",10/10/1962,0,0,79,50
USC00311677,"CHAPEL HILL 2 W, NC US",10/11/1962,0,0,80,53
USC00311677,"CHAPEL HILL 2 W, NC US",10/12/1962,0,0,86,54
USC00311677,"CHAPEL HILL 2 W, NC US",10/13/1962,0,0,85,58
USC00311677,"CHAPEL HILL 2 W, NC US",10/14/1962,0,0,84,59
USC00311677,"CHAPEL HILL 2 W, NC US",10/15/1962,0,0,80,57
USC00311677,"CHAPEL HILL 2 W, NC US",10/16/1962,0,0,81,55
USC00311677,"CHAPEL HILL 2 W, NC US",10/17/1962,0,0,79,54
USC00311677,"CHAPEL HILL 2 W, NC US",10/18/1962,0,0,83,53
USC00311677,"CHAPEL HILL 2 W, NC US",10/19/1962,0,0,67,45
USC00311677,"CHAPEL HILL 2 W, NC US",10/20/1962,0,0,70,38
USC00311677,"CHAPEL HILL 2 W, NC US",10/21/1962,0,0,76,50
USC00311677,"CHAPEL HILL 2 W, NC US",10/22/1962,0.03,0,69,55
USC00311677,"CHAPEL HILL 2 W, NC US",10/23/1962,0,0,69,45
USC00311677,"CHAPEL HILL 2 W, NC US",10/24/1962,0,0,75,31
USC00311677,"CHAPEL HILL 2 W, NC US",10/25/1962,0,0,58,25
USC00311677,"CHAPEL HILL 2 W, NC US",10/26/1962,0,0,61,31
USC00311677,"CHAPEL HILL 2 W, NC US",10/27/1962,0,0,50,20
USC00311677,"CHAPEL HILL 2 W, NC US",10/28/1962,0,0,56,29
USC00311677,"CHAPEL HILL 2 W, NC US",10/29/1962,0,0,72,43
USC00311677,"CHAPEL HILL 2 W, NC US",10/30/1962,0,0,74,53
USC00311677,"CHAPEL HILL 2 W, NC US",10/31/1962,0.01,0,76,51
USC00311677,"CHAPEL HILL 2 W, NC US",11/1/1962,0.24,0,53,30
USC00311677,"CHAPEL HILL 2 W, NC US",11/2/1962,0,0,59,31
USC00311677,"CHAPEL HILL 2 W, NC US",11/3/1962,1.14,0,56,40
USC00311677,"CHAPEL HILL 2 W, NC US",11/4/1962,0.23,0,46,34
USC00311677,"CHAPEL HILL 2 W, NC US",11/5/1962,0.05,0,58,38
USC00311677,"CHAPEL HILL 2 W, NC US",11/6/1962,0,0,52,29
