"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Chile","CHL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","90.8001174926758","","","","","","","","","","94.0367126464844","","","","","","","","","","95.6409301757813","","","","","","97.742057800293","97.4008331298828","","96.5307083129883","","96.161750793457","","96.7439575195313","","96.3340225219727","","","",
"China","CHN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","51.1368103027344","","","","","","","","68.0720825195313","","","","","","","","","","86.5266036987305","","","","","","","","","","92.7112274169922","","","","","","","","95.1593322753906","","",
"Cote d'Ivoire","CIV","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.433780670166","","","","","","","","","","28.4766693115234","","38.6145095825195","","","","","","","","","","","","30.4617195129395","","36.7842483520508","","","","","86.7412490844727","",
"Cameroon","CMR","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","29.1161308288574","","","","","","","","","","","","","","","","","","","","","","","","58.7217597961426","","","","","","","63.0220603942871","","","64.7994995117188","","","","","","","","71.5862731933594","","",
"Congo, Dem. Rep.","COD","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.0609016418457","","","","","","46.1042518615723","","","","","62.9186401367188","","","","66.4999771118164","","","","",
"Congo, Rep.","COG","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","49.0013389587402","","","","","","","","","","","","","","","","","","","","","67.4807662963867","","","","","","72.8770599365234","","","","","","","74.6187591552734","","",
"Colombia","COL","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.1479034423828","","","91.3140029907227","","","","","","","","92.7146301269531","92.911247253418","92.2205963134766","92.8456192016602","93.4353713989258","93.4151306152344","93.4867935180664","93.6671295166016","","","94.4846572875977","94.4158172607422","94.8902206420898","","95.3189163208008","95.4690322875977","95.8750610351563",
"Comoros","COM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","40.3176193237305","","","","","","","","","","","","","","","","","","","","63.4590187072754","","","","","","","","","","","","42.6372909545898","","","","","","52.9563903808594","","",
"Cabo Verde","CPV","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.9986190795898","","","","","","","","","","69.4445571899414","","","","","","","","","","","","80.496223449707","","","82.0422210693359","","","","","",
"Costa Rica","CRI","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","92.5771331787109","","","","","","","","","","","","","","","","95.0807876586914","","","","","","","","","","","97.5004119873047","","","","","","","97.924430847168","","",
"Caribbean small states","CSS","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.4725036621094","88.52490234375","88.7929000854492","89.0358200073242","89.2784271240234","89.6345062255859","89.4299774169922","90.1399765014648","90.4184036254883","90.685188293457","90.9423904418945","91.1978225708008","91.4608535766602","91.6320877075195","92.3097915649414","92.5576705932617","92.7684631347656","92.9917678833008","93.1499099731445","93.0394897460938","92.8167495727539","92.9547271728516","93.0601425170898","","","","","",
"Cuba","CUB","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7909164428711","","","","","","","","","","99.7998809814453","","","","","","","","",
"Curacao","CUW","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0214767456055","","","","","","","","","","","","","",
"Cyprus","CYP","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0017776489258","","","","","","","","","95.0796585083008","","","","","","","","","","98.1162261962891","","","","","","","","","",
"Czech Republic","CZE","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Germany","DEU","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
